Timestamp,ActionType,DeviceName,FileName,FolderPath,SHA256,AccountName,ProcessCommandLine
"May 15, 2025 11:49:35 PM",ProcessCreated,massandr-new-vm,firefox.exe,C:\Users\massadmin\Desktop\Tor Browser\Browser\firefox.exe,685774f56983b22fbd1f84880fe60f149ccf0322abe8dd09b7a0d81f4a5dd1f1,massadmin,"""firefox.exe"" -contentproc --channel=1920 -childID 17 -isForBrowser -prefsHandle 3368 -prefMapHandle 4000 -prefsLen 26397 -prefMapSize 252908 -jsInitHandle 1260 -jsInitLen 234912 -parentBuildID 20250428205842 -win32kLockedDown -appDir ""C:\Users\massadmin\Desktop\Tor Browser\Browser\browser"" - {a1a8bd06-86b9-4e44-9ae1-0fa662a3dbe3} 7252  tab"
"May 15, 2025 11:47:19 PM",ProcessCreated,massandr-new-vm,firefox.exe,C:\Users\massadmin\Desktop\Tor Browser\Browser\firefox.exe,685774f56983b22fbd1f84880fe60f149ccf0322abe8dd09b7a0d81f4a5dd1f1,massadmin,"""firefox.exe"" -contentproc --channel=2800 -childID 16 -isForBrowser -prefsHandle 1808 -prefMapHandle 3744 -prefsLen 26397 -prefMapSize 252908 -jsInitHandle 1260 -jsInitLen 234912 -parentBuildID 20250428205842 -win32kLockedDown -appDir ""C:\Users\massadmin\Desktop\Tor Browser\Browser\browser"" - {9b7b9860-0ccf-4ada-bdc8-ce2c8906fa11} 7252  tab"
"May 15, 2025 11:46:23 PM",ProcessCreated,massandr-new-vm,firefox.exe,C:\Users\massadmin\Desktop\Tor Browser\Browser\firefox.exe,685774f56983b22fbd1f84880fe60f149ccf0322abe8dd09b7a0d81f4a5dd1f1,massadmin,"""firefox.exe"" -contentproc --channel=4764 -childID 15 -isForBrowser -prefsHandle 4508 -prefMapHandle 4512 -prefsLen 25003 -prefMapSize 252908 -jsInitHandle 1260 -jsInitLen 234912 -parentBuildID 20250428205842 -win32kLockedDown -appDir ""C:\Users\massadmin\Desktop\Tor Browser\Browser\browser"" - {1b87d109-a425-4792-b808-d3788882ef0f} 7252  tab"
"May 15, 2025 11:45:36 PM",ProcessCreated,massandr-new-vm,firefox.exe,C:\Users\massadmin\Desktop\Tor Browser\Browser\firefox.exe,685774f56983b22fbd1f84880fe60f149ccf0322abe8dd09b7a0d81f4a5dd1f1,massadmin,"""firefox.exe"" -contentproc --channel=2904 -childID 14 -isForBrowser -prefsHandle 4300 -prefMapHandle 5096 -prefsLen 26397 -prefMapSize 252908 -jsInitHandle 1260 -jsInitLen 234912 -parentBuildID 20250428205842 -win32kLockedDown -appDir ""C:\Users\massadmin\Desktop\Tor Browser\Browser\browser"" - {db0972b0-23e4-4ab0-a26a-f434286425c2} 7252  tab"
"May 15, 2025 11:43:44 PM",ProcessCreated,massandr-new-vm,firefox.exe,C:\Users\massadmin\Desktop\Tor Browser\Browser\firefox.exe,685774f56983b22fbd1f84880fe60f149ccf0322abe8dd09b7a0d81f4a5dd1f1,massadmin,"""firefox.exe"" -contentproc --channel=3116 -childID 13 -isForBrowser -prefsHandle 1920 -prefMapHandle 4948 -prefsLen 26397 -prefMapSize 252908 -jsInitHandle 1260 -jsInitLen 234912 -parentBuildID 20250428205842 -win32kLockedDown -appDir ""C:\Users\massadmin\Desktop\Tor Browser\Browser\browser"" - {f0386ac5-d1db-4009-901d-90e6f514fca7} 7252  tab"
"May 15, 2025 11:42:12 PM",ProcessCreated,massandr-new-vm,firefox.exe,C:\Users\massadmin\Desktop\Tor Browser\Browser\firefox.exe,685774f56983b22fbd1f84880fe60f149ccf0322abe8dd09b7a0d81f4a5dd1f1,massadmin,"""firefox.exe"" -contentproc --channel=3124 -childID 12 -isForBrowser -prefsHandle 2204 -prefMapHandle 3364 -prefsLen 26397 -prefMapSize 252908 -jsInitHandle 1260 -jsInitLen 234912 -parentBuildID 20250428205842 -win32kLockedDown -appDir ""C:\Users\massadmin\Desktop\Tor Browser\Browser\browser"" - {c88f8556-cb3f-4ada-a1c0-4f2b853eb181} 7252  tab"
"May 15, 2025 11:41:26 PM",ProcessCreated,massandr-new-vm,firefox.exe,C:\Users\massadmin\Desktop\Tor Browser\Browser\firefox.exe,685774f56983b22fbd1f84880fe60f149ccf0322abe8dd09b7a0d81f4a5dd1f1,massadmin,"""firefox.exe"" -contentproc --channel=4620 -childID 11 -isForBrowser -prefsHandle 4352 -prefMapHandle 4448 -prefsLen 25003 -prefMapSize 252908 -jsInitHandle 1260 -jsInitLen 234912 -parentBuildID 20250428205842 -win32kLockedDown -appDir ""C:\Users\massadmin\Desktop\Tor Browser\Browser\browser"" - {780ad34a-26e0-4f61-b9d1-089b09016ccb} 7252  tab"
"May 15, 2025 11:41:00 PM",ProcessCreated,massandr-new-vm,firefox.exe,C:\Users\massadmin\Desktop\Tor Browser\Browser\firefox.exe,685774f56983b22fbd1f84880fe60f149ccf0322abe8dd09b7a0d81f4a5dd1f1,massadmin,"""firefox.exe"" -contentproc --channel=4788 -childID 10 -isForBrowser -prefsHandle 4816 -prefMapHandle 1880 -prefsLen 25003 -prefMapSize 252908 -jsInitHandle 1260 -jsInitLen 234912 -parentBuildID 20250428205842 -win32kLockedDown -appDir ""C:\Users\massadmin\Desktop\Tor Browser\Browser\browser"" - {f41ab172-77f8-4da5-afb2-bfdf50248fa6} 7252  tab"
"May 15, 2025 11:40:33 PM",ProcessCreated,massandr-new-vm,firefox.exe,C:\Users\massadmin\Desktop\Tor Browser\Browser\firefox.exe,685774f56983b22fbd1f84880fe60f149ccf0322abe8dd09b7a0d81f4a5dd1f1,massadmin,"""firefox.exe"" -contentproc --channel=4148 -childID 9 -isForBrowser -prefsHandle 4240 -prefMapHandle 4244 -prefsLen 25003 -prefMapSize 252908 -jsInitHandle 1260 -jsInitLen 234912 -parentBuildID 20250428205842 -win32kLockedDown -appDir ""C:\Users\massadmin\Desktop\Tor Browser\Browser\browser"" - {d447d47a-aba1-4a3a-8e75-1f10dee1847a} 7252  tab"
"May 15, 2025 11:40:05 PM",ProcessCreated,massandr-new-vm,firefox.exe,C:\Users\massadmin\Desktop\Tor Browser\Browser\firefox.exe,685774f56983b22fbd1f84880fe60f149ccf0322abe8dd09b7a0d81f4a5dd1f1,massadmin,"""firefox.exe"" -contentproc --channel=2664 -childID 8 -isForBrowser -prefsHandle 1312 -prefMapHandle 4344 -prefsLen 24920 -prefMapSize 252908 -jsInitHandle 1260 -jsInitLen 234912 -parentBuildID 20250428205842 -win32kLockedDown -appDir ""C:\Users\massadmin\Desktop\Tor Browser\Browser\browser"" - {55f9552b-5ed2-44e6-acf9-e3cae48d9858} 7252  tab"
"May 15, 2025 11:39:49 PM",ProcessCreated,massandr-new-vm,firefox.exe,C:\Users\massadmin\Desktop\Tor Browser\Browser\firefox.exe,685774f56983b22fbd1f84880fe60f149ccf0322abe8dd09b7a0d81f4a5dd1f1,massadmin,"""firefox.exe"" -contentproc --channel=2996 -childID 7 -isForBrowser -prefsHandle 1920 -prefMapHandle 1564 -prefsLen 26262 -prefMapSize 252908 -jsInitHandle 1260 -jsInitLen 234912 -parentBuildID 20250428205842 -win32kLockedDown -appDir ""C:\Users\massadmin\Desktop\Tor Browser\Browser\browser"" - {cda0698e-cd32-47e9-a4ac-18cfe0fb798e} 7252  tab"
"May 15, 2025 11:37:51 PM",ProcessCreated,massandr-new-vm,firefox.exe,C:\Users\massadmin\Desktop\Tor Browser\Browser\firefox.exe,685774f56983b22fbd1f84880fe60f149ccf0322abe8dd09b7a0d81f4a5dd1f1,massadmin,"""firefox.exe"" -contentproc --channel=4460 -childID 6 -isForBrowser -prefsHandle 4468 -prefMapHandle 4472 -prefsLen 24122 -prefMapSize 252908 -jsInitHandle 1260 -jsInitLen 234912 -parentBuildID 20250428205842 -win32kLockedDown -appDir ""C:\Users\massadmin\Desktop\Tor Browser\Browser\browser"" - {380f0158-94d1-4d89-85e5-667732a6b104} 7252  tab"
"May 15, 2025 11:37:51 PM",ProcessCreated,massandr-new-vm,firefox.exe,C:\Users\massadmin\Desktop\Tor Browser\Browser\firefox.exe,685774f56983b22fbd1f84880fe60f149ccf0322abe8dd09b7a0d81f4a5dd1f1,massadmin,"""firefox.exe"" -contentproc --channel=4272 -childID 5 -isForBrowser -prefsHandle 4280 -prefMapHandle 4284 -prefsLen 24122 -prefMapSize 252908 -jsInitHandle 1260 -jsInitLen 234912 -parentBuildID 20250428205842 -win32kLockedDown -appDir ""C:\Users\massadmin\Desktop\Tor Browser\Browser\browser"" - {1c2f019e-4514-48b3-9feb-66ce392eb076} 7252  tab"
"May 15, 2025 11:37:51 PM",ProcessCreated,massandr-new-vm,firefox.exe,C:\Users\massadmin\Desktop\Tor Browser\Browser\firefox.exe,685774f56983b22fbd1f84880fe60f149ccf0322abe8dd09b7a0d81f4a5dd1f1,massadmin,"""firefox.exe"" -contentproc --channel=1544 -childID 4 -isForBrowser -prefsHandle 1304 -prefMapHandle 3224 -prefsLen 24122 -prefMapSize 252908 -jsInitHandle 1260 -jsInitLen 234912 -parentBuildID 20250428205842 -win32kLockedDown -appDir ""C:\Users\massadmin\Desktop\Tor Browser\Browser\browser"" - {be8da2fa-17a1-4f32-925d-dd4282e2b9dd} 7252  tab"
"May 15, 2025 11:37:50 PM",ProcessCreated,massandr-new-vm,firefox.exe,C:\Users\massadmin\Desktop\Tor Browser\Browser\firefox.exe,685774f56983b22fbd1f84880fe60f149ccf0322abe8dd09b7a0d81f4a5dd1f1,massadmin,"""firefox.exe"" -contentproc --channel=4016 -parentBuildID 20250428205842 -prefsHandle 4008 -prefMapHandle 4004 -prefsLen 25402 -prefMapSize 252908 -appDir ""C:\Users\massadmin\Desktop\Tor Browser\Browser\browser"" - {8fae1160-b6f2-473b-83f7-d11e30cefc0b} 7252  rdd"
"May 15, 2025 11:37:49 PM",ProcessCreated,massandr-new-vm,firefox.exe,C:\Users\massadmin\Desktop\Tor Browser\Browser\firefox.exe,685774f56983b22fbd1f84880fe60f149ccf0322abe8dd09b7a0d81f4a5dd1f1,massadmin,"""firefox.exe"" -contentproc --channel=1800 -parentBuildID 20250428205842 -sandboxingKind 0 -prefsHandle 1556 -prefMapHandle 1892 -prefsLen 25159 -prefMapSize 252908 -win32kLockedDown -appDir ""C:\Users\massadmin\Desktop\Tor Browser\Browser\browser"" - {72379fd8-6bf4-45d2-8055-637cba140e9a} 7252  utility"
"May 15, 2025 11:37:48 PM",ProcessCreated,massandr-new-vm,tor.exe,C:\Users\massadmin\Desktop\Tor Browser\Browser\TorBrowser\Tor\tor.exe,fe6d44cb69780e09c3a39f499e0e668bff9aa54b6cd9f363b753d59af713bea0,massadmin,"""tor.exe"" -f ""C:\Users\massadmin\Desktop\Tor Browser\Browser\TorBrowser\Data\Tor\torrc"" DataDirectory ""C:\Users\massadmin\Desktop\Tor Browser\Browser\TorBrowser\Data\Tor"" ClientOnionAuthDir ""C:\Users\massadmin\Desktop\Tor Browser\Browser\TorBrowser\Data\Tor\onion-auth"" --defaults-torrc ""C:\Users\massadmin\Desktop\Tor Browser\Browser\TorBrowser\Data\Tor\torrc-defaults"" GeoIPFile ""C:\Users\massadmin\Desktop\Tor Browser\Browser\TorBrowser\Data\Tor\geoip"" GeoIPv6File ""C:\Users\massadmin\Desktop\Tor Browser\Browser\TorBrowser\Data\Tor\geoip6"" +__ControlPort 127.0.0.1:9151 HashedControlPassword ********** +__SocksPort ""127.0.0.1:9150 ExtendedErrors IPv6Traffic PreferIPv6 KeepAliveIsolateSOCKSAuth"" __OwningControllerProcess 7252 DisableNetwork 1"
"May 15, 2025 11:37:47 PM",ProcessCreated,massandr-new-vm,firefox.exe,C:\Users\massadmin\Desktop\Tor Browser\Browser\firefox.exe,685774f56983b22fbd1f84880fe60f149ccf0322abe8dd09b7a0d81f4a5dd1f1,massadmin,"""firefox.exe"" -contentproc --channel=3492 -childID 3 -isForBrowser -prefsHandle 3484 -prefMapHandle 3480 -prefsLen 22656 -prefMapSize 252908 -jsInitHandle 1260 -jsInitLen 234912 -parentBuildID 20250428205842 -win32kLockedDown -appDir ""C:\Users\massadmin\Desktop\Tor Browser\Browser\browser"" - {762da52e-063d-42b0-99d7-12ef002813ab} 7252  tab"
"May 15, 2025 11:37:47 PM",ProcessCreated,massandr-new-vm,firefox.exe,C:\Users\massadmin\Desktop\Tor Browser\Browser\firefox.exe,685774f56983b22fbd1f84880fe60f149ccf0322abe8dd09b7a0d81f4a5dd1f1,massadmin,"""firefox.exe"" -contentproc --channel=2208 -childID 2 -isForBrowser -prefsHandle 1768 -prefMapHandle 1832 -prefsLen 22580 -prefMapSize 252908 -jsInitHandle 1260 -jsInitLen 234912 -parentBuildID 20250428205842 -win32kLockedDown -appDir ""C:\Users\massadmin\Desktop\Tor Browser\Browser\browser"" - {67ec9977-471c-47a5-96fb-699c83673e75} 7252  tab"
"May 15, 2025 11:37:47 PM",ProcessCreated,massandr-new-vm,firefox.exe,C:\Users\massadmin\Desktop\Tor Browser\Browser\firefox.exe,685774f56983b22fbd1f84880fe60f149ccf0322abe8dd09b7a0d81f4a5dd1f1,massadmin,"""firefox.exe"" -contentproc --channel=2788 -childID 1 -isForBrowser -prefsHandle 2780 -prefMapHandle 2776 -prefsLen 21821 -prefMapSize 252908 -jsInitHandle 1260 -jsInitLen 234912 -parentBuildID 20250428205842 -win32kLockedDown -appDir ""C:\Users\massadmin\Desktop\Tor Browser\Browser\browser"" - {b59a45f4-6224-4cad-bee2-8f96b7d070c8} 7252  tab"
"May 15, 2025 11:37:46 PM",ProcessCreated,massandr-new-vm,firefox.exe,C:\Users\massadmin\Desktop\Tor Browser\Browser\firefox.exe,685774f56983b22fbd1f84880fe60f149ccf0322abe8dd09b7a0d81f4a5dd1f1,massadmin,"""firefox.exe"" -contentproc --channel=2304 -parentBuildID 20250428205842 -prefsHandle 2260 -prefMapHandle 2252 -prefsLen 20998 -prefMapSize 252908 -appDir ""C:\Users\massadmin\Desktop\Tor Browser\Browser\browser"" - {e23d3287-3835-417d-be96-4b6ef7d21442} 7252  gpu"
"May 15, 2025 11:37:44 PM",ProcessCreated,massandr-new-vm,firefox.exe,C:\Users\massadmin\Desktop\Tor Browser\Browser\firefox.exe,685774f56983b22fbd1f84880fe60f149ccf0322abe8dd09b7a0d81f4a5dd1f1,massadmin,firefox.exe
"May 15, 2025 11:37:44 PM",ProcessCreated,massandr-new-vm,firefox.exe,C:\Users\massadmin\Desktop\Tor Browser\Browser\firefox.exe,685774f56983b22fbd1f84880fe60f149ccf0322abe8dd09b7a0d81f4a5dd1f1,massadmin,firefox.exe
